data.average.firstView.Colordepth,data.average.firstView.FirstInteractive,data.average.firstView.LastInteractive,data.average.firstView.PerformancePaintTiming.first-contentful-paint,data.average.firstView.PerformancePaintTiming.first-paint,data.average.firstView.SpeedIndex,data.average.firstView.TTFB,data.average.firstView.TTIMeasurementEnd,data.average.firstView.TimeToInteractive,data.average.firstView.aft,data.average.firstView.avgRun,data.average.firstView.basePageSSLTime,data.average.firstView.bigImageCount,data.average.firstView.bytesIn,data.average.firstView.bytesInDoc,data.average.firstView.bytesOut,data.average.firstView.bytesOutDoc,data.average.firstView.cached,data.average.firstView.chromeUserTiming.InteractiveTime,data.average.firstView.chromeUserTiming.domComplete,data.average.firstView.chromeUserTiming.domContentLoadedEventEnd,data.average.firstView.chromeUserTiming.domContentLoadedEventStart,data.average.firstView.chromeUserTiming.domInteractive,data.average.firstView.chromeUserTiming.domLoading,data.average.firstView.chromeUserTiming.fetchStart,data.average.firstView.chromeUserTiming.firstContentfulPaint,data.average.firstView.chromeUserTiming.firstImagePaint,data.average.firstView.chromeUserTiming.firstLayout,data.average.firstView.chromeUserTiming.firstMeaningfulPaint,data.average.firstView.chromeUserTiming.firstMeaningfulPaintCandidate,data.average.firstView.chromeUserTiming.firstPaint,data.average.firstView.chromeUserTiming.firstTextPaint,data.average.firstView.chromeUserTiming.loadEventEnd,data.average.firstView.chromeUserTiming.loadEventStart,data.average.firstView.chromeUserTiming.responseEnd,data.average.firstView.chromeUserTiming.unloadEventEnd,data.average.firstView.chromeUserTiming.unloadEventStart,data.average.firstView.connections,data.average.firstView.cpu.Idle,data.average.firstView.cpu.Paint,data.average.firstView.date,data.average.firstView.docTime,data.average.firstView.domComplete,data.average.firstView.domContentLoadedEventEnd,data.average.firstView.domContentLoadedEventStart,data.average.firstView.domElements,data.average.firstView.domInteractive,data.average.firstView.domLoading,data.average.firstView.domTime,data.average.firstView.effectiveBps,data.average.firstView.effectiveBpsDoc,data.average.firstView.final_base_page_request,data.average.firstView.firstContentfulPaint,data.average.firstView.firstImagePaint,data.average.firstView.firstLayout,data.average.firstView.firstMeaningfulPaint,data.average.firstView.firstPaint,data.average.firstView.firstTextPaint,data.average.firstView.fullyLoaded,data.average.firstView.fullyLoadedCPUms,data.average.firstView.fullyLoadedCPUpct,data.average.firstView.gzip_savings,data.average.firstView.gzip_total,data.average.firstView.image_savings,data.average.firstView.image_total,data.average.firstView.lastVisualChange,data.average.firstView.lighthouse.Accessibility,data.average.firstView.lighthouse.BestPractices,data.average.firstView.lighthouse.Performance,data.average.firstView.lighthouse.Performance.estimated-input-latency,data.average.firstView.lighthouse.Performance.first-contentful-paint,data.average.firstView.lighthouse.Performance.first-cpu-idle,data.average.firstView.lighthouse.Performance.first-meaningful-paint,data.average.firstView.lighthouse.Performance.interactive,data.average.firstView.lighthouse.Performance.speed-index,data.average.firstView.lighthouse.ProgressiveWebApp,data.average.firstView.lighthouse.SEO,data.average.firstView.loadEventEnd,data.average.firstView.loadEventStart,data.average.firstView.loadTime,data.average.firstView.maybeCaptcha,data.average.firstView.minify_savings,data.average.firstView.minify_total,data.average.firstView.optimization_checked,data.average.firstView.render,data.average.firstView.requests,data.average.firstView.requestsDoc,data.average.firstView.requestsFull,data.average.firstView.responses_200,data.average.firstView.responses_404,data.average.firstView.responses_other,data.average.firstView.result,data.average.firstView.run,data.average.firstView.score_cache,data.average.firstView.score_cdn,data.average.firstView.score_combine,data.average.firstView.score_compress,data.average.firstView.score_cookies,data.average.firstView.score_etags,data.average.firstView.score_gzip,data.average.firstView.score_keep-alive,data.average.firstView.score_minify,data.average.firstView.score_progressive_jpeg,data.average.firstView.server_rtt,data.average.firstView.smallImageCount,data.average.firstView.start_epoch,data.average.firstView.step,data.average.firstView.testStartOffset,data.average.firstView.test_run_time_ms,data.average.firstView.titleTime,data.average.firstView.userTime,data.average.firstView.userTime.snaptr,data.average.firstView.visualComplete,data.average.firstView.visualComplete85,data.average.firstView.visualComplete90,data.average.firstView.visualComplete95,data.average.firstView.visualComplete99,data.bwDown,data.bwUp,data.completed,data.connectivity,data.from,data.fvonly,data.id,data.latency,data.location,data.mobile,data.plr,data.successfulFVRuns,data.summary,data.testUrl,data.tester,data.url,speedtracker.day,speedtracker.month,speedtracker.slug,speedtracker.week,speedtracker.year,statusCode,statusText,webPagetestVersion
24,4190.0,4185.0,4185.5799999903,4185.5799999903,5280,2563,7568.0,,0,1,702,0,2066961,2035019,57756,46648,0,12991.0,12819,4189,4159,4159,2571,11,4185,4185,4102,4185,4185,4185,4185,12990,12819,2980,2570,2570,62,21032.0,0.0,1549538654.3767688,12820,12820,4190,4160,1164,4159,0,0,111915,198402,1,4186,4186,4102,4186,4185.5799999903,4186,21032,16929,38.233965673,44867,1716096,26456,201362,8900,0.7,0.79,0.18,1706.105,4470.635,13082.69,4470.6359999999995,21718.787,7938,0.38,0.9,12991,12820,12820,0,-1,-1,1,4200,210,145,210,153,1,56,99999,1,50,92,-1,87,-1,-1,98,100,-1,0,0,8,0,1,0,30150,0,9328.0,9328.0,8900,8600,8700,8900,8900,9000,9000,1549538660,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190207_TW_32e228e2bcaa1896c0c3e68c81d11673,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190207_TW_32e228e2bcaa1896c0c3e68c81d11673,https://jet.com/search?term=socks,VM03-05-192.168.10.84,https://jet.com/search?term=socks,7,2,search,6,2019,200,Test Complete,18.1
24,3938.0,3938.0,3938.0700000038,3938.0650000021,4918,2132,9077.0,3938.0,0,1,706,0,2041083,2008920,55495,45121,0,12633.0,12473,3641,3613,3613,2143,12,3938,3938,3885,3938,3938,3938,3938,12633,12473,2536,2142,2142,61,19800.0,0.0,1549582744.625425,12474,12474,3642,3614,1083,3613,0,0,115524,194248,1,3938,3938,3885,3938,3938.0650000021,3938,19800,14820,35.0769230769,44878,1668666,35867,257912,8000,0.7,0.79,0.2,1402.11,4238.056,12037.117,4238.057,20440.939,8066,0.38,0.9,12634,12474,12474,0,-1,-1,1,3900,204,140,204,148,1,55,99999,1,51,92,-1,87,-1,-1,98,100,-1,0,0,8,0,1,0,28798,0,8620.0,8620.0,8000,7900,7900,8000,8000,9000,9000,1549582745,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190207_RB_7fac423ecbdfb6b35c11971dbbf74a86,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190207_RB_7fac423ecbdfb6b35c11971dbbf74a86,https://jet.com/search?term=socks,VM01-02-192.168.10.60,https://jet.com/search?term=socks,7,2,search,6,2019,200,Test Complete,18.1
24,3872.0,3814.0,3814.7549999994,3814.7499999977003,4899,2141,7771.0,,0,1,705,0,2085882,2053898,56233,46221,0,12957.0,12839,3872,3848,3847,2212,16,3814,3814,3763,3814,3814,3814,3814,12957,12839,2568,2212,2212,61,21321.0,0.0,1549626860.0432036,12840,12839,3872,3848,1149,3847,0,0,108752,191971,1,3815,3815,3763,3815,3814.7499999977003,3815,21321,17759,40.4279535625,15439,1638979,32370,238827,9200,0.7,0.79,0.18,1518.886,4436.335,15869.938999999995,4436.337,19889.86,7753,0.38,0.9,12957,12839,12840,0,-1,-1,1,3900,205,142,205,149,1,55,99999,1,51,93,-1,87,-1,-1,100,100,-1,0,0,8,0,1,0,31381,0,9454.0,9454.0,9200,8900,9000,9200,9200,9000,9000,1549626850,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190208_S5_3579f10c077f831fc59c451eb0854f0b,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190208_S5_3579f10c077f831fc59c451eb0854f0b,https://jet.com/search?term=socks,VM02-04-192.168.10.72,https://jet.com/search?term=socks,8,2,search,6,2019,200,Test Complete,18.1
24,4081.0,3994.0,3994.6350000027,3994.6300000010997,4816,2445,7119.0,,0,1,700,0,2062880,2033081,56391,46400,0,,12062,4080,4043,4042,2456,10,3994,3994,3943,3994,3994,3994,3994,12200,12062,2852,2455,2455,60,18050.0,0.0,1549755696.467405,12063,12063,4081,4044,1075,4043,0,0,132193,211382,1,3995,3995,3944,3995,3994.6300000010997,3995,18050,14630,37.9605604567,15439,1657450,32370,236727,8200,0.7,0.79,0.21,1374.3110000000001,4361.574000000001,15761.235,4361.576,15761.235,7529,0.38,0.9,12201,12063,12063,0,-1,-1,1,4000,202,141,202,146,1,55,99999,1,52,94,-1,87,-1,-1,100,100,-1,0,0,7,0,1,0,26470,0,8612.0,8612.0,8200,8100,8200,8200,8200,9000,9000,1549755750,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190209_96_4ea91ed2c56726f95d4048bf58df1bee,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190209_96_4ea91ed2c56726f95d4048bf58df1bee,https://jet.com/search?term=socks,VM01-07-192.168.10.65,https://jet.com/search?term=socks,9,2,search,6,2019,200,Test Complete,18.1
24,3885.0,3828.0,3828.3949999995,3828.3899999996997,4861,2213,16435.0,3828.0,0,1,704,0,2073515,2041785,58092,46999,0,16223.0,14299,3885,3844,3843,2223,13,3828,3828,3765,3828,3828,3828,3828,14399,14299,2635,2222,2222,63,21686.0,0.0,1549758583.575706,14299,14299,3885,3844,1139,3844,0,0,106481,168938,1,3828,3828,3765,3828,3828.3899999996997,3828,21686,17670,39.7883359604,15439,1686340,32370,238955,9000,0.7,0.79,0.21,1660.731,4192.027,15849.828000000001,4192.029,19992.017,7512,0.38,0.9,14399,14299,14299,0,-1,-1,1,3900,210,147,210,150,1,59,99999,1,51,93,-1,87,-1,-1,100,100,-1,0,0,9,0,1,0,31339,0,9668.0,9668.0,9000,8900,9000,9000,9000,9000,9000,1549758573,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190210_D7_44c897c4a186ff08e45492b29ac1865e,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190210_D7_44c897c4a186ff08e45492b29ac1865e,https://jet.com/search?term=socks,VM02-04-192.168.10.72,https://jet.com/search?term=socks,9,2,search,6,2019,200,Test Complete,18.1
24,3674.0,3618.0,3618.1650000003,3618.16,4374,2066,6678.0,,0,1,702,0,2120125,2088353,57486,46391,0,12109.0,11989,3674,3651,3650,2075,6,3618,3618,3569,3618,3618,3618,3618,12109,11990,2476,2075,2075,61,20288.0,0.0,1549802666.880735,11990,11990,3674,3652,1138,3651,0,0,116349,210434,1,3618,3618,3570,3618,3618.16,3618,20288,13769,32.4458058435,44867,1692472,32370,238827,7600,0.7,0.79,0.21,1402.195,4285.0109999999995,12024.723,4285.012,19552.646,7331,0.38,0.9,12110,11990,11990,0,-1,-1,1,3600,211,146,211,150,1,60,99999,1,51,93,-1,87,-1,-1,98,100,-1,0,0,8,0,1,0,28688,0,8160.0,8160.0,7600,7500,7500,7600,7600,9000,9000,1549802669,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190210_C8_c50e0fcf4ad1d1f83944b94e28029f28,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190210_C8_c50e0fcf4ad1d1f83944b94e28029f28,https://jet.com/search?term=socks,VM01-02-192.168.10.60,https://jet.com/search?term=socks,10,2,search,6,2019,200,Test Complete,18.1
24,3735.0,3681.0,3681.0100000002003,3681.0100000002003,4713,2120,11332.0,3681.0,0,1,702,0,2072581,2040596,54241,45855,0,13346.0,13283,3735,3714,3713,2136,12,3681,3681,3632,3681,3681,3681,3681,13346,13283,2529,2134,2134,59,21696.0,0.0,1549846768.841028,13284,13283,3735,3714,1134,3714,0,0,105873,182783,1,3681,3681,3633,3681,3681.0100000002003,3681,21696,16169,36.1664057258,15439,1686228,32370,238827,9000,0.7,0.79,0.23,1416.86,4234.202,12168.962,4234.2040000000015,15553.957,7334,0.38,0.9,13346,13284,13284,0,-1,-1,1,3700,200,138,200,146,1,53,99999,1,51,93,-1,87,-1,-1,100,100,-1,0,0,8,0,1,0,31864,0,9860.0,9860.0,9000,8900,8900,9000,9000,9000,9000,1549846748,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190211_7D_ee1ffb109480ab806ea35d1e001b0448,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190211_7D_ee1ffb109480ab806ea35d1e001b0448,https://jet.com/search?term=socks,VM04-02-192.168.10.90,https://jet.com/search?term=socks,10,2,search,6,2019,200,Test Complete,18.1
24,4437.0,4395.0,4395.6949999993,4395.6900000048,5541,2899,9795.0,4395.0,0,1,699,0,1967700,1938028,50785,44228,0,,12711,4436,4416,4416,2910,24,4395,4395,4341,4395,4395,4395,4395,12749,12711,3309,2909,2909,58,16730.0,0.0,1549890958.38581,12711,12711,4437,4416,1058,4416,0,0,142267,197516,1,4396,4396,4342,4396,4395.6900000048,4396,16730,12189,36.9170199879,15439,1621646,31298,226535,8800,0.7,0.79,0.2,1257.327,4277.361,12049.923,4277.362,19009.043999999998,7924,0.38,0.9,12749,12711,12711,0,-1,-1,1,4400,187,138,187,136,1,50,99999,1,52,93,-1,87,-1,-1,100,100,-1,0,0,7,0,1,0,23979,0,9465.0,9465.0,8800,8600,8700,8700,8800,9000,9000,1549890921,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190211_DG_b1fb17ea9a02cdeee6bf49b87b4fa40c,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190211_DG_b1fb17ea9a02cdeee6bf49b87b4fa40c,https://jet.com/search?term=socks,VM04-01-192.168.10.80,https://jet.com/search?term=socks,11,2,search,7,2019,200,Test Complete,18.1
24,3837.0,3837.0,3837.8400000001,3837.8400000001,5436,2175,7549.0,,0,1,702,0,2060678,2029979,51288,44553,0,12388.0,13956,3529,3505,3504,2188,12,3837,3837,3783,3837,3837,3837,3837,13998,13956,2580,2187,2187,58,20135.0,0.0,1549979104.587013,13956,13956,3530,3506,1109,3505,0,0,114737,172309,1,3838,3838,3784,3838,3837.8400000001,3838,20135,14509,37.081523128,15448,1584692,31645,254755,9200,0.7,0.79,0.2,1148.502,4103.696,12045.731000000002,4103.697,19666.202,8470,0.38,0.9,13999,13957,13956,0,-1,-1,1,3800,201,143,201,142,1,58,99999,1,52,92,-1,88,-1,-1,100,100,-1,0,0,9,0,1,0,27563,0,9062.0,9062.0,9200,9100,9100,9100,9200,9000,9000,1549979083,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190212_H8_2ebaff346882e9479eef7929699a20f8,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190212_H8_2ebaff346882e9479eef7929699a20f8,https://jet.com/search?term=socks,VM02-02-192.168.10.70,https://jet.com/search?term=socks,12,2,search,7,2019,200,Test Complete,18.1
24,3612.0,3564.0,3564.1049999977004,3564.0949999979,4791,2034,6771.0,,0,1,702,0,1729338,1284176,44042,20220,0,,8123,3612,3592,3592,2046,6,3564,3564,3505,3564,3564,3564,3564,8159,8123,2457,2043,2043,57,16709.0,0.0,1550111425.263139,8124,8124,3612,3593,1071,3592,0,0,117842,210866,1,3564,3564,3505,3564,3564.0949999979,3564,16709,18090,54.984802431599995,15439,1500094,29686,147266,8300,0.7,0.86,0.19,1494.2579999999994,4349.549,13270.607,4349.55,18050.321,7925,0.38,0.9,8160,8124,8124,0,-1,-1,1,3600,181,36,181,130,0,51,0,1,52,93,-1,80,-1,-1,99,100,-1,0,0,5,0,1,0,25764,0,9738.0,9738.0,8300,8100,8100,8100,8300,9000,9000,1550111394,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190214_KY_10dedef229dfde6da31c5c2768ce08e2,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190214_KY_10dedef229dfde6da31c5c2768ce08e2,https://jet.com/search?term=socks,VM04-07-192.168.10.95,https://jet.com/search?term=socks,13,2,search,7,2019,200,Test Complete,18.1
24,4192.0,4107.0,4107.8949999974,4107.8899999993,5882,2438,11898.0,4107.0,0,1,701,0,1757793,1312874,50977,23521,0,,9722,4192,4166,4165,2456,26,4107,4107,4029,4107,4107,4107,4107,9771,9723,2854,2455,2455,55,18579.0,0.0,1550199578.119739,9723,9723,4192,4166,1086,4165,0,0,108902,180216,1,4108,4108,4029,4108,4107.8899999993,4108,18579,22549,62.018701870200005,15439,1500864,33928,175631,10000,0.64,0.86,0.18,1466.241,4368.599,16024.733,4368.602,19258.703,8264,0.38,0.9,9772,9723,9723,0,-1,-1,1,4100,188,38,188,137,0,51,0,1,50,92,-1,81,-1,-1,99,100,-1,0,0,6,0,1,0,29182,0,11443.0,11443.0,10000,9700,9700,9900,10000,9000,9000,1550199544,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190215_1H_1ecdcadcef740cace2a649ad80f53deb,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190215_1H_1ecdcadcef740cace2a649ad80f53deb,https://jet.com/search?term=socks,VM04-07-192.168.10.95,https://jet.com/search?term=socks,14,2,search,7,2019,200,Test Complete,18.1
24,3820.0,3740.0,3740.1650000002,3740.1650000002,4838,2096,7818.0,,0,1,717,0,1782414,1332849,45768,20203,0,,9336,3819,3792,3791,2108,27,3740,3740,3690,3740,3740,3740,3740,9370,9337,2504,2107,2107,57,18138.0,0.0,1550243694.2811394,9337,9337,3820,3793,1149,3792,0,0,111109,184069,1,3740,3740,3691,3740,3740.1650000002,3740,18138,22899,66.0894660895,15439,1500948,37798,195662,9700,0.7,0.86,0.15,1715.1529999999998,4936.143,17750.767,4936.145,19362.141,8140,0.38,0.9,9371,9337,9337,0,-1,-1,1,3700,178,36,178,135,0,43,0,1,50,91,-1,81,-1,-1,99,100,-1,0,0,4,0,1,0,29153,0,11109.0,11109.0,9700,9500,9700,9700,9700,9000,9000,1550243683,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190215_CS_3078e3ab2cb99241208f8ba3c60f633d,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190215_CS_3078e3ab2cb99241208f8ba3c60f633d,https://jet.com/search?term=socks,VM02-02-192.168.10.70,https://jet.com/search?term=socks,15,2,search,7,2019,200,Test Complete,18.1
24,3814.0,3762.0,3762.9149999993,3762.9100000048998,4695,2196,7231.0,,0,1,706,0,1737406,1299823,46279,21862,0,,8617,3814,3794,3793,2211,7,3762,3762,3706,3762,3762,3762,3762,8657,8617,2639,2210,2210,56,17463.0,0.0,1550287778.261235,8618,8618,3814,3794,1084,3794,0,0,113801,202401,1,3763,3763,3706,3763,3762.9100000048998,3763,17463,20600,60.251535536700004,15439,1493404,32999,162613,8800,0.7,0.71,0.21,1418.016,4295.903,13352.62,4295.904,17726.885,7276,0.31,0.9,8657,8618,8618,0,-1,-1,1,3800,185,37,185,131,0,54,0,1,50,92,-1,80,-1,-1,99,100,-1,0,0,5,0,1,0,28138,0,10506.0,10506.0,8800,8500,8600,8800,8800,9000,9000,1550287741,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190216_JE_9a05ef8f6e05b21282ad63a93630d1d2,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190216_JE_9a05ef8f6e05b21282ad63a93630d1d2,https://jet.com/search?term=socks,VM04-03-192.168.10.91,https://jet.com/search?term=socks,15,2,search,7,2019,200,Test Complete,18.1
24,4254.0,4218.0,4218.7399999966,4218.7349999949,5265,2594,8724.0,,0,1,705,0,1786386,1338617,47028,20915,0,18778.0,9004,4253,4233,4233,2609,8,4218,4218,4133,4218,4218,4218,4218,9042,9004,3008,2608,2608,59,22958.0,0.0,1550331850.560774,9004,9004,4254,4234,1058,4234,0,0,87722,208832,1,4219,4219,4134,4219,4218.7349999949,4219,22958,26939,56.608531203999995,15439,1502739,38730,204167,9200,0.7,0.86,0.2,1464.559,4576.4540000000015,14620.981000000002,4576.457,14620.981000000002,7817,0.38,0.9,9043,9004,9004,0,-1,-1,1,4200,204,37,204,139,0,65,0,1,51,91,-1,82,-1,-1,99,100,-1,0,0,6,0,1,0,35264,0,10623.0,10623.0,9200,9000,9100,9200,9200,9000,9000,1550331856,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190216_5Q_463ce82934614033fca22c6d6d9b6bb2,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190216_5Q_463ce82934614033fca22c6d6d9b6bb2,https://jet.com/search?term=socks,VM01-03-192.168.10.61,https://jet.com/search?term=socks,16,2,search,7,2019,200,Test Complete,18.1
24,4170.0,4104.0,4104.5349999999,4104.5349999999,5709,2437,11265.0,4104.0,0,1,713,0,1809245,1331293,49482,21862,0,,9031,4170,4147,4146,2450,14,4104,4104,4041,4104,4104,4104,4104,9073,9031,2868,2449,2449,55,15955.0,0.0,1550420052.3469481,9032,9031,4170,4147,1071,4146,0,0,133839,201863,1,4105,4105,4042,4105,4104.5349999999,4105,15955,21490,61.470251716199996,44867,1532823,36315,189694,9300,0.64,0.86,0.17,1631.122,4326.802,19572.573,4326.804,23900.615,8547,0.38,0.9,9073,9031,9032,0,-1,-1,1,4100,152,37,152,120,0,32,0,1,51,92,-1,81,-1,-1,98,100,-1,0,0,4,0,1,0,27860,0,10979.0,10979.0,9300,9100,9200,9300,9300,9000,9000,1550420050,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190217_CJ_62c55f6fb20b9032d2bb7393bb7abe75,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190217_CJ_62c55f6fb20b9032d2bb7393bb7abe75,https://jet.com/search?term=socks,VM01-08-192.168.10.66,https://jet.com/search?term=socks,17,2,search,7,2019,200,Test Complete,18.1
24,3828.0,3819.0,3819.9850000019,3819.9800000002,4640,2159,6827.0,,0,1,703,0,1740397,1295033,49704,21862,0,,8256,3828,3807,3806,2177,7,3819,3819,3726,3819,3819,3819,3819,8292,8256,2619,2177,2177,56,16860.0,0.0,1550464150.522381,8257,8257,3828,3807,1061,3807,0,0,118386,212370,1,3820,3820,3727,3820,3819.9800000002,3820,16860,19170,57.6541353384,15439,1500705,31713,158411,8400,0.7,0.86,0.22,1417.109,4219.705,13178.332,4219.706,22499.249,7119,0.38,0.9,8293,8257,8257,0,-1,-1,1,3800,190,37,190,138,0,52,0,1,50,91,-1,80,-1,-1,99,100,-1,0,0,5,0,1,0,25449,0,10139.0,10139.0,8400,8200,8200,8400,8400,9000,9000,1550464141,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190218_Q9_90f3c94e84bcc7d4b2d681d3638fa3ed,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190218_Q9_90f3c94e84bcc7d4b2d681d3638fa3ed,https://jet.com/search?term=socks,VM03-08-192.168.10.87,https://jet.com/search?term=socks,17,2,search,7,2019,200,Test Complete,18.1
24,4441.0,4401.0,4401.0400000006,4401.034999999,5301,2788,8826.0,,0,1,750,0,1774795,1299508,48731,20915,0,,9026,4440,4417,4416,2800,15,4401,4401,4313,4401,4401,4401,4401,9056,9026,3235,2799,2799,56,17650.0,0.0,1550509095.100745,9026,9026,4441,4417,1079,4417,0,0,119418,208321,1,4401,4401,4313,4401,4401.034999999,4401,17650,20439,59.6788321168,44867,1533949,31713,158412,9100,0.7,0.71,0.18,1400.754,4562.682,14656.444,4562.683,25814.54,7402,0.31,0.9,9057,9027,9026,0,-1,-1,1,4400,189,37,189,137,0,52,0,1,50,91,-1,80,-1,-1,98,100,-1,0,0,5,0,1,0,27294,0,10765.0,10765.0,9100,8900,8900,9100,9100,9000,9000,1550509078,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190218_VP_d3ed6200ce7a7653c364a1b33b7fee35,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190218_VP_d3ed6200ce7a7653c364a1b33b7fee35,https://jet.com/search?term=socks,VM02-08-192.168.10.76,https://jet.com/search?term=socks,18,2,search,8,2019,200,Test Complete,18.1
24,3903.0,3837.0,3837.7250000049,3837.7250000049,4805,2285,8547.0,,0,1,704,0,1755167,1309714,48894,20906,0,,8702,3902,3882,3881,2296,12,3837,3837,3782,3837,3837,3837,3837,8735,8702,2700,2296,2296,57,17405.0,0.0,1550552384.736455,8702,8702,3903,3882,1078,3882,0,0,116082,204100,1,3838,3838,3782,3838,3837.7250000049,3838,17405,20420,58.9321789322,15439,1500662,34614,173226,8800,0.7,0.86,0.22,1370.049,4211.897,13958.046,4211.899,16091.608999999999,7361,0.38,0.9,8735,8702,8702,0,-1,-1,1,3800,191,37,191,140,0,51,0,1,51,92,-1,81,-1,-1,99,100,-1,0,0,5,0,1,0,26341,0,10309.0,10309.0,8800,8500,8600,8700,8800,9000,9000,1550552341,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190219_H6_eb0eb69023391253f5e7e4dc9ea0a694,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190219_H6_eb0eb69023391253f5e7e4dc9ea0a694,https://jet.com/search?term=socks,VM04-06-192.168.10.94,https://jet.com/search?term=socks,18,2,search,8,2019,200,Test Complete,18.1
24,3866.0,3807.0,3807.065000000901,3807.065000000901,5039,2221,8491.0,,0,1,701,0,1755565,1311274,44146,19367,0,,8636,3865,3835,3834,2232,5,3807,3807,3740,3807,3807,3807,3807,8677,8636,2691,2231,2231,55,17415.0,0.0,1550698590.559804,8636,8637,3866,3836,1069,3835,0,0,115543,204407,1,3807,3807,3741,3807,3807.065000000901,3807,17415,21110,62.088235294099995,15439,1516796,31573,157375,8900,0.61,0.86,0.17,1388.8110000000001,4531.537,15296.016000000001,4531.539000000002,23627.2419999962,7908,0.38,0.9,8678,8637,8636,0,-1,-1,1,3800,182,36,182,131,0,51,0,1,51,91,-1,80,-1,-1,99,100,-1,0,0,4,0,1,0,27694,0,10328.0,10328.0,8900,8900,8900,8900,8900,9000,9000,1550698568,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190220_BT_f92fdbf4ed45873e68c8495a31f62af3,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190220_BT_f92fdbf4ed45873e68c8495a31f62af3,https://jet.com/search?term=socks,VM02-06-192.168.10.74,https://jet.com/search?term=socks,20,2,search,8,2019,200,Test Complete,18.1
24,4139.0,4079.0,4079.9050000059997,4079.9000000042997,5360,2401,11572.0,4079.0,0,1,744,0,1755226,1311263,45217,20259,0,,9401,4139,4116,4116,2414,9,4079,4079,4017,4079,4079,4079,4079,9437,9401,2944,2413,2413,58,18157.0,0.0,1550698804.769868,9402,9401,4139,4116,1069,4116,0,0,111400,187296,1,4080,4080,4018,4080,4079.9000000042997,4080,18157,21789,61.6407355021,15439,1516797,31573,157374,9700,0.61,0.86,0.17,1543.594,4478.811,16629.869,4478.812,27923.202999999998,7878,0.38,0.9,9437,9401,9402,0,-1,-1,1,4100,182,36,182,132,0,50,0,1,50,91,-1,80,-1,-1,99,100,-1,0,0,4,0,1,0,28538,0,11220.0,11220.0,9700,9400,9500,9600,9700,9000,9000,1550698786,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190220_98_df1966b0c6374b25da98c6bb143f212d,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190220_98_df1966b0c6374b25da98c6bb143f212d,https://jet.com/search?term=socks,VM02-08-192.168.10.76,https://jet.com/search?term=socks,20,2,search,8,2019,200,Test Complete,18.1
